id;name;state;molecule;category;n_epochs;error_smooth_latest;repetition;cluster;error_smooth_1k;E_smooth_1k;error_smooth_2k;E_smooth_2k;error_smooth_3k;E_smooth_3k;error_smooth_4k;E_smooth_4k;error_smooth_5k;E_smooth_5k;error_smooth_6k;E_smooth_6k;error_smooth_7k;E_smooth_7k;error_smooth_8k;E_smooth_8k;error_smooth_9k;E_smooth_9k;error_smooth_10k;E_smooth_10k;error_smooth_11k;E_smooth_11k;error_smooth_12k;E_smooth_12k;error_smooth_13k;E_smooth_13k;error_smooth_14k;E_smooth_14k;error_smooth_15k;E_smooth_15k;error_smooth_16k;E_smooth_16k;error_smooth_17k;E_smooth_17k;error_smooth_18k;E_smooth_18k;error_smooth_19k;E_smooth_19k;error_smooth_20k;E_smooth_20k;error_smooth_21k;E_smooth_21k;error_smooth_22k;E_smooth_22k;error_smooth_23k;E_smooth_23k;error_smooth_24k;E_smooth_24k;error_smooth_25k;E_smooth_25k;error_smooth_26k;E_smooth_26k;error_smooth_27k;E_smooth_27k;error_smooth_28k;E_smooth_28k;error_smooth_29k;E_smooth_29k;error_smooth_30k;E_smooth_30k;error_smooth_31k;E_smooth_31k;error_smooth_32k;E_smooth_32k;error_smooth_33k;E_smooth_33k;error_smooth_34k;E_smooth_34k;error_smooth_35k;E_smooth_35k;error_smooth_36k;E_smooth_36k;error_smooth_37k;E_smooth_37k;error_smooth_38k;E_smooth_38k;error_smooth_39k;E_smooth_39k;error_smooth_40k;E_smooth_40k;error_smooth_41k;E_smooth_41k;error_smooth_42k;E_smooth_42k;error_smooth_43k;E_smooth_43k;error_smooth_44k;E_smooth_44k;error_smooth_45k;E_smooth_45k;error_smooth_46k;E_smooth_46k;error_smooth_47k;E_smooth_47k;error_smooth_48k;E_smooth_48k;error_smooth_49k;E_smooth_49k;error_smooth_50k;E_smooth_50k;error_smooth_51k;E_smooth_51k;error_smooth_52k;E_smooth_52k;error_smooth_53k;E_smooth_53k;error_smooth_54k;E_smooth_54k;error_smooth_55k;E_smooth_55k;error_smooth_56k;E_smooth_56k;error_smooth_57k;E_smooth_57k;error_smooth_58k;E_smooth_58k;error_smooth_59k;E_smooth_59k;error_smooth_60k;E_smooth_60k;E_eval_50k;sigma_eval_50k;error_smooth_61k;E_smooth_61k;error_smooth_62k;E_smooth_62k;error_smooth_63k;E_smooth_63k;error_smooth_64k;E_smooth_64k;error_smooth_65k;E_smooth_65k;error_smooth_66k;E_smooth_66k;error_smooth_67k;E_smooth_67k;error_smooth_68k;E_smooth_68k;error_smooth_69k;E_smooth_69k;error_smooth_70k;E_smooth_70k;error_smooth_71k;E_smooth_71k;error_smooth_72k;E_smooth_72k;error_smooth_73k;E_smooth_73k;error_smooth_74k;E_smooth_74k;error_smooth_75k;E_smooth_75k;error_smooth_76k;E_smooth_76k;error_smooth_77k;E_smooth_77k;error_smooth_78k;E_smooth_78k;error_smooth_79k;E_smooth_79k;error_smooth_80k;E_smooth_80k;error_smooth_81k;E_smooth_81k;error_smooth_82k;E_smooth_82k;error_smooth_83k;E_smooth_83k;error_smooth_84k;E_smooth_84k;error_smooth_85k;E_smooth_85k;error_smooth_86k;E_smooth_86k;error_smooth_87k;E_smooth_87k;error_smooth_88k;E_smooth_88k;error_smooth_89k;E_smooth_89k;error_smooth_90k;E_smooth_90k;error_smooth_91k;E_smooth_91k;error_smooth_92k;E_smooth_92k;error_smooth_93k;E_smooth_93k;error_smooth_94k;E_smooth_94k;error_smooth_95k;E_smooth_95k;error_smooth_96k;E_smooth_96k;error_smooth_97k;E_smooth_97k;error_smooth_98k;E_smooth_98k;error_smooth_99k;E_smooth_99k;error_smooth_100k;E_smooth_100k;E_eval_100k;error_eval_100k;sigma_eval_100k;E_eval_final;eval_error_final;eval_sigma_final;error_smooth_final;error_eval_50k
wms248b0;N2_sweep_dpe_init_rep2_0009;running;N2;dpe_init_5.338;60038.0;363.83056640625;2.0;vsc3;458.8165283203125;-109.08348368663265;389.09912109375;-109.15320171159927;391.80755615234375;-109.15049029529195;378.65447998046875;-109.16364665018703;375.48065185546875;-109.16681800790161;372.2381591796875;-109.17005982122892;370.58258056640625;-109.17171561479952;371.4141845703125;-109.1708856289156;369.89593505859375;-109.17240400297904;368.98040771484375;-109.17331470139996;368.0877685546875;-109.17420762723044;367.706298828125;-109.17459022064067;367.56134033203125;-109.17473468287793;366.455078125;-109.17583908532907;366.79840087890625;-109.17549656650104;365.7379150390625;-109.17656254452724;366.17279052734375;-109.17612515955075;366.5924072265625;-109.17570421869169;368.52264404296875;-109.17377241669483;366.55426025390625;-109.17574609101594;366.09649658203125;-109.17619830527981;365.9515380859375;-109.17634593779128;365.570068359375;-109.17673091108288;365.59295654296875;-109.17670259862716;364.96734619140625;-109.17733179612624;364.6697998046875;-109.17762573850588;365.10467529296875;-109.1771904964903;365.53192138671875;-109.1767621327157;365.0970458984375;-109.1771973077853;365.13519287109375;-109.17716197639187;365.04364013671875;-109.1772551762242;365.081787109375;-109.17721540091082;365.1580810546875;-109.17713638520678;364.9749755859375;-109.17731958077349;364.47906494140625;-109.17781754745849;364.7003173828125;-109.17759883301896;364.7918701171875;-109.1775052595124;364.54010009765625;-109.17775528693964;364.1357421875;-109.17816250266105;364.20440673828125;-109.17809174571181;364.56298828125;-109.1777318576719;364.6697998046875;-109.17762718798274;364.3646240234375;-109.17793229039587;364.09759521484375;-109.17819833380761;364.09759521484375;-109.17820122762984;364.4256591796875;-109.17787210366204;364.50958251953125;-109.17778587702736;364.593505859375;-109.17770524048598;364.23492431640625;-109.1780648800484;364.013671875;-109.17828351292101;364.12811279296875;-109.17817019127315;364.44091796875;-109.1778526473468;364.19677734375;-109.17810366203304;364.2425537109375;-109.1780520952148;364.044189453125;-109.17825493850806;363.9984130859375;-109.17829628249567;363.83056640625;-109.1784642474584;363.76190185546875;-109.17853891740805;363.88397216796875;-109.17840965391696;363.8153076171875;-109.17848173572634;-109.17828369140625;7.204342633485793e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2ovbudme;N2_sweep_dpe_init_rep2_0009;crashed;N2;dpe_init_5.338;2863.0;;2.0;vsc3;398.86474609375;-109.14343127653916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2nr2bzg3;N2_sweep_dpe_init_rep2_0008;finished;N2;dpe_init_4.805;99999.0;360.55755615234375;2.0;vsc3;463.7985229492188;-109.07850254724296;375.9536743164063;-109.16634385965088;370.7275390625;-109.17156919176946;366.0659790039063;-109.17622845737851;364.58587646484375;-109.17771428711264;363.22021484375;-109.17908095405204;366.2567138671875;-109.17603992244877;365.264892578125;-109.17703618244606;366.3253784179688;-109.17597279113558;367.218017578125;-109.17507754736587;363.6245727539063;-109.178676097513;364.0594482421875;-109.17823714101203;363.2278442382813;-109.17907092986609;363.1591796875;-109.1791376830192;363.7237548828125;-109.17857056525403;364.3646240234375;-109.17793104263752;363.07525634765625;-109.17922028006704;362.3504638671875;-109.17994751574864;362.3504638671875;-109.1799457416064;361.846923828125;-109.18045176929972;362.5564575195313;-109.17973861814936;362.030029296875;-109.18026518753922;362.4191284179688;-109.1798796971451;362.51068115234375;-109.17979045392164;362.5335693359375;-109.17976560589192;362.335205078125;-109.17996210841788;361.8927001953125;-109.18040159545988;362.0529174804688;-109.18024395935616;361.90032958984375;-109.18039768727805;362.24365234375;-109.1800564024759;362.060546875;-109.18023447645496;362.1749877929688;-109.18012533789084;361.6943359375;-109.18060568936076;361.5875244140625;-109.18071163648968;361.6714477539063;-109.1806275450213;362.030029296875;-109.18027049563764;361.7706298828125;-109.18052594500692;361.358642578125;-109.18093709311026;361.12213134765625;-109.18117543915454;361.3052368164063;-109.18099022755077;361.8316650390625;-109.18046929392185;361.71722412109375;-109.1805784648578;361.4654541015625;-109.18082952061334;361.59515380859375;-109.18070315626392;361.35101318359375;-109.1809470940807;361.2518310546875;-109.18104889677134;361.3967895507813;-109.18090267653552;361.3967895507813;-109.18090234165324;361.48834228515625;-109.18081108400376;361.2823486328125;-109.18101287993636;361.1984252929688;-109.18110213440282;361.10687255859375;-109.18119030574528;361.083984375;-109.18121522403452;361.14501953125;-109.18115012423613;361.083984375;-109.181214974004;360.98480224609375;-109.18131455456056;361.0153198242188;-109.18127868126552;361.175537109375;-109.18111893109187;361.14501953125;-109.18115113646792;360.9161376953125;-109.18138248284843;-109.18118286132812;7.226841524243354e-05;360.8856201171875;-109.181411358957;360.8551025390625;-109.18144520762232;360.92376708984375;-109.18137400878416;360.9771728515625;-109.18132122981014;361.1831665039063;-109.18111800274902;361.10687255859375;-109.18119258290396;360.992431640625;-109.18130558478336;360.8856201171875;-109.18141171579046;360.7635498046875;-109.18153565211416;360.7177734375;-109.18157688750816;360.7254028320313;-109.1815752277335;360.8322143554688;-109.18146471444348;360.870361328125;-109.18142875472212;360.870361328125;-109.1814287793446;360.9619140625;-109.18133215885337;360.92376708984375;-109.18137117238751;360.8474731445313;-109.18144908016532;360.7177734375;-109.18158294242733;360.5270385742188;-109.18177283982324;360.4660034179688;-109.18182871365887;360.5728149414063;-109.18172266167674;360.6491088867188;-109.18165115465528;360.6414794921875;-109.18165568504048;360.5422973632813;-109.18175856561572;360.43548583984375;-109.18186155893916;360.443115234375;-109.1818544729707;360.4888916015625;-109.18180941103188;360.595703125;-109.18169872232828;360.7177734375;-109.18157950389076;360.626220703125;-109.18167099055415;360.5804443359375;-109.18171403764988;360.6109619140625;-109.18168848695302;360.49652099609375;-109.181802714167;360.443115234375;-109.18185486086388;360.49652099609375;-109.18179921241534;360.565185546875;-109.1817314856571;360.5880737304688;-109.1817117721514;360.626220703125;-109.18166866496657;360.595703125;-109.18170211563302;360.5499267578125;-109.1817455918959;-109.18178618842175;360.5138115782296;0.0665486407680473;-109.18178618842175;360.5138115782296;0.0665486407680473;360.55755615234375;
fnn16vqw;N2_sweep_dpe_init_rep2_0007;finished;N2;dpe_init_4.271;99999.0;352.5009155273437;2.0;vsc3;405.76171875;-109.13653802005004;366.2033081054688;-109.17609703213428;362.12158203125;-109.18017908623254;360.23712158203125;-109.18205966952084;363.6245727539063;-109.17867185799292;362.26654052734375;-109.18003115496508;362.81585693359375;-109.17948356592616;360.7864379882813;-109.18151351577954;361.572265625;-109.18072277061924;359.832763671875;-109.18246647840988;359.0927124023437;-109.18320358499123;358.75701904296875;-109.1835385537854;356.475830078125;-109.18582251806312;356.8115234375;-109.18548246501852;356.8344116210937;-109.1854602848248;356.201171875;-109.18609882804456;355.52215576171875;-109.1867728801872;356.719970703125;-109.18557642610357;355.7586669921875;-109.18654013508332;355.23223876953125;-109.18706395794396;354.83551025390625;-109.18746185955104;355.0872802734375;-109.18720650541393;354.43878173828125;-109.18785740249344;354.1412353515625;-109.18815449586106;353.9047241210937;-109.18838937327062;354.3243408203125;-109.1879758715423;354.0267944335937;-109.18827269858976;354.1259765625;-109.18817499182516;353.9657592773437;-109.18833331644969;354.05731201171875;-109.1882376611367;354.2709350585937;-109.1880274774366;353.73687744140625;-109.18856268609554;353.79791259765625;-109.1884991272701;353.8818359375;-109.18841296392304;353.729248046875;-109.18856707332884;353.7826538085937;-109.18851698890305;353.33251953125;-109.18896421806645;353.30963134765625;-109.1889886077515;353.18756103515625;-109.1891107891594;353.14178466796875;-109.189155369041;353.21044921875;-109.1890895056446;353.424072265625;-109.18887670028984;353.14178466796875;-109.18915268597478;352.9281616210937;-109.18937123517568;353.0502319335937;-109.1892492943433;353.0426025390625;-109.1892523601029;352.8900146484375;-109.18940958876294;352.66876220703125;-109.1896303461825;352.8671264648437;-109.18942917399671;352.874755859375;-109.18942095780102;352.8671264648437;-109.18943277743662;352.9891967773437;-109.1893055006552;352.8060913085937;-109.1894916121413;352.83660888671875;-109.1894589197698;352.6611328125;-109.18963479483077;352.813720703125;-109.18948175800448;352.72979736328125;-109.18956545189744;352.83660888671875;-109.18945703057688;352.6840209960937;-109.18961226064224;352.76031494140625;-109.1895395755338;-109.18914031982422;7.58167076855898e-05;352.8594970703125;-109.18944023633983;352.8671264648437;-109.18942669451732;353.1036376953125;-109.18919394847518;353.1646728515625;-109.18913498451678;353.34014892578125;-109.1889598597404;353.118896484375;-109.18918142451928;352.9205322265625;-109.18937589046284;352.72979736328125;-109.18956854554766;352.4932861328125;-109.18980242986264;352.51617431640625;-109.18978136087333;352.7450561523437;-109.18955333705988;352.8671264648437;-109.18942970105157;352.8594970703125;-109.18943740684864;352.7069091796875;-109.18959423780912;352.65350341796875;-109.18964543897695;352.60772705078125;-109.18969174118229;352.630615234375;-109.1896697712424;352.630615234375;-109.1896688554242;352.691650390625;-109.18960696054025;352.813720703125;-109.18948676275888;352.7679443359375;-109.18953000246984;352.89764404296875;-109.18940228536438;352.88238525390625;-109.18941496182156;352.7679443359375;-109.18952685110956;352.7679443359375;-109.18952934979556;352.77557373046875;-109.18952532162078;352.5619506835937;-109.18973249642774;352.5543212890625;-109.18974573148664;352.54669189453125;-109.18975158378645;352.45513916015625;-109.18983941891872;352.4322509765625;-109.18986864201274;352.5848388671875;-109.1897134893728;352.5390625;-109.18975856170944;352.66876220703125;-109.18963228778924;352.72216796875;-109.1895775109699;352.65350341796875;-109.1896428407639;352.630615234375;-109.18966354432948;352.60772705078125;-109.18968629824946;352.53143310546875;-109.189763307049;352.5009155273437;-109.18979576275208;-109.1897367741717;352.56322582829114;0.0618958368997444;-109.1897367741717;352.56322582829114;0.0618958368997444;352.5009155273437;
31vtn82x;N2_sweep_dpe_init_rep2_0006;finished;N2;dpe_init_4.000;99999.0;343.74237060546875;2.0;vsc3;388.75579833984375;-109.15353856973198;363.5101318359375;-109.17878593760308;356.3690185546875;-109.18592762229528;358.25347900390625;-109.1840415164716;359.0850830078125;-109.1832099426762;352.0355224609375;-109.19026279741009;355.926513671875;-109.18637027257898;355.8502197265625;-109.1864480314342;351.5853881835937;-109.1907130116825;351.715087890625;-109.1905799506527;351.5777587890625;-109.19071621584872;349.41864013671875;-109.19288190819933;348.6175537109375;-109.19368299560618;349.3804931640625;-109.19291858619694;347.2747802734375;-109.19502467304488;347.259521484375;-109.195034968549;347.40447998046875;-109.19489291594203;347.0001220703125;-109.19529786997695;346.343994140625;-109.19595200746262;346.160888671875;-109.19613280438178;345.92437744140625;-109.19636962379909;346.19903564453125;-109.19609955710456;345.81756591796875;-109.1964827851077;345.7794189453125;-109.19652145562866;345.5429077148437;-109.19675344592326;345.1766967773437;-109.19712256466693;345.5963134765625;-109.19670478065392;345.428466796875;-109.19686625606305;345.0546264648437;-109.19724097504977;344.73419189453125;-109.19756143287152;344.451904296875;-109.19784383163376;344.3756103515625;-109.19792351770616;344.45953369140625;-109.1978343660955;344.4366455078125;-109.19785756556392;344.10858154296875;-109.19818722244337;344.23065185546875;-109.19806627526242;344.6273803710937;-109.19766753799549;344.7494506835937;-109.19754835896748;344.6807861328125;-109.197620036695;344.390869140625;-109.19790413547652;344.5587158203125;-109.19773724455187;344.66552734375;-109.19762973870024;344.59686279296875;-109.19770418969578;344.29168701171875;-109.1980022208688;344.2535400390625;-109.19804640717577;344.3145751953125;-109.1979846444326;344.03228759765625;-109.1982669539832;343.93310546875;-109.19836121664017;344.05517578125;-109.1982431410298;343.9788818359375;-109.19831707897264;343.81866455078125;-109.19847549961952;343.72711181640625;-109.19857347127524;343.8339233398437;-109.19846054145742;343.719482421875;-109.19857905487378;343.8949584960937;-109.19839932974028;344.09332275390625;-109.19820238350653;344.00177001953125;-109.19829572380247;344.024658203125;-109.1982714993588;344.024658203125;-109.19827274147076;344.2001342773437;-109.19809530140282;-109.19808197021484;8.234824985265731e-05;344.10858154296875;-109.19818551777918;343.963623046875;-109.19833526500568;343.8949584960937;-109.19840361527028;343.92547607421875;-109.19837496724304;344.06280517578125;-109.19823270889154;344.0780639648437;-109.19821751548729;343.87969970703125;-109.1984155641323;343.72711181640625;-109.19856689630991;343.62030029296875;-109.19867887756;343.6431884765625;-109.19865363046728;343.62030029296875;-109.19867388028771;343.87969970703125;-109.1984160999905;343.963623046875;-109.1983338991294;343.92547607421875;-109.19837130807394;343.8949584960937;-109.19840256949982;343.719482421875;-109.19858111408482;343.5821533203125;-109.19871698979314;343.62030029296875;-109.19867762909386;343.80340576171875;-109.19849155585534;343.9178466796875;-109.19837788236636;344.00177001953125;-109.19829931660335;344.0170288085937;-109.19828353628104;343.94073486328125;-109.19835595353076;343.780517578125;-109.19851335617165;343.74237060546875;-109.19855406125588;343.72711181640625;-109.19856823643634;343.597412109375;-109.1987022172388;343.55926513671875;-109.19873659701344;343.5821533203125;-109.19871214191936;343.44482421875;-109.19885345810049;343.43719482421875;-109.19885666638606;343.57452392578125;-109.19872203638812;343.7957763671875;-109.19850221680224;343.994140625;-109.19830296048823;344.09332275390625;-109.19820330237546;344.1009521484375;-109.19819981277152;344.0399169921875;-109.1982540780996;343.7118530273437;-109.19858290885531;343.6737060546875;-109.1986214290182;343.74237060546875;-109.19855715931998;-109.19877539863027;343.5246013697224;0.0628132829052355;-109.19877539863027;343.5246013697224;0.0628132829052355;343.74237060546875;
fqkhhxt3;N2_sweep_dpe_init_rep2_0005;finished;N2;dpe_init_3.737;99999.0;327.63671875;2.0;vsc3;382.2784423828125;-109.16001810217088;354.71343994140625;-109.18758124643657;347.320556640625;-109.19498051637972;342.9107666015625;-109.19938845824844;339.9276733398437;-109.20237158388498;343.658447265625;-109.19864080722964;339.6759033203125;-109.2026245214504;338.2720947265625;-109.20402342712222;337.57781982421875;-109.20471749676264;333.9080810546875;-109.20839038998156;332.26776123046875;-109.21002839395746;331.8710327148437;-109.21042805994692;331.58111572265625;-109.21071379761484;331.6497802734375;-109.21064694249236;330.81817626953125;-109.21147803173902;329.62799072265625;-109.21266758393902;330.2459716796875;-109.2120551341493;330.1544189453125;-109.21214607137529;330.4290771484375;-109.21186599459251;329.7958374023437;-109.21249953099527;329.5745849609375;-109.21272215372514;329.5135498046875;-109.21278122689463;329.4219970703125;-109.21287853303517;329.38385009765625;-109.2129154946248;329.13970947265625;-109.21316127119373;329.3304443359375;-109.21296366342588;329.35333251953125;-109.21294258796976;328.7200927734375;-109.2135806615658;328.68194580078125;-109.21361310561775;328.6590576171875;-109.21363663217618;328.887939453125;-109.21340772343392;329.2388916015625;-109.21306106505251;328.7582397460937;-109.21353776237645;328.6895751953125;-109.21361101242226;328.49884033203125;-109.21379862219872;328.4759521484375;-109.21382515914138;328.36151123046875;-109.21393328338556;328.5369873046875;-109.21375846340388;328.49884033203125;-109.21380024277948;328.216552734375;-109.21407806648016;328.5675048828125;-109.21372666919176;328.5064697265625;-109.21379403744236;328.1097412109375;-109.21419097009566;328.05633544921875;-109.21424240903887;328.05633544921875;-109.21423840304782;328.0258178710937;-109.21426832498662;328.3920288085937;-109.21390189721916;328.2928466796875;-109.21400506736376;328.2318115234375;-109.21406474912128;328.0181884765625;-109.21428165354338;327.85797119140625;-109.21443717004406;328.1402587890625;-109.21415413510472;327.93426513671875;-109.21436582035014;327.9037475585937;-109.21439008534414;327.94189453125;-109.21435765247072;328.1707763671875;-109.21412356090428;328.0258178710937;-109.21427463459897;327.99530029296875;-109.21430479396405;327.6824951171875;-109.21461673551352;327.667236328125;-109.2146325144692;-109.21402740478516;7.520910352468491e-05;327.73590087890625;-109.21456305798486;327.9266357421875;-109.21437065588944;327.81982421875;-109.21447582805642;327.6824951171875;-109.21461437205764;327.6214599609375;-109.21467491881975;327.64434814453125;-109.21465270326702;327.69012451171875;-109.21461058892564;327.7587890625;-109.21454067069791;327.8427124023437;-109.21445722348189;327.9037475585937;-109.2143922787246;327.8656005859375;-109.21443194426254;327.9571533203125;-109.21434321811472;327.911376953125;-109.2143870254146;327.7587890625;-109.21453635991384;327.789306640625;-109.21450849024792;327.69012451171875;-109.21460890236808;327.79693603515625;-109.21449706787725;327.91900634765625;-109.2143807596226;327.91900634765625;-109.21437751572172;327.8350830078125;-109.2144605828145;327.728271484375;-109.2145704548115;327.69775390625;-109.2146034094683;327.87322998046875;-109.21442794018472;327.850341796875;-109.21444463187169;327.93426513671875;-109.21436156754558;327.880859375;-109.2144173729994;327.7740478515625;-109.2145244520758;327.667236328125;-109.21463198230352;327.69775390625;-109.21460103719696;327.62908935546875;-109.21466640978107;327.606201171875;-109.21469241819965;327.57568359375;-109.21471844749472;327.52227783203125;-109.21477301569828;327.5909423828125;-109.214704652765;327.57568359375;-109.21472523533473;327.4765014648437;-109.21481777890152;327.52227783203125;-109.21477746567464;327.5299072265625;-109.2147654803064;327.545166015625;-109.2147521094296;327.63671875;-109.21465845159987;-109.21469088233188;327.60911766811773;0.0632914488923569;-109.21469088233188;327.60911766811773;0.0632914488923569;327.63671875;
3ry3rc8z;N2_sweep_dpe_init_rep2_0004;finished;N2;dpe_init_3.203;99999.0;257.66754150390625;2.0;vsc3;305.023193359375;-109.23727231107804;271.88873291015625;-109.27040808286633;275.2532958984375;-109.26704543738956;268.11981201171875;-109.27417426331708;267.82989501953125;-109.27446531177496;263.7786865234375;-109.2785169483228;267.3187255859375;-109.27497921858442;266.16668701171875;-109.27613142686415;265.4647827148437;-109.27682946786648;262.8402709960937;-109.27945906040306;263.80157470703125;-109.27849235917309;262.6571655273437;-109.27963951647357;260.44464111328125;-109.28185152381842;260.1776123046875;-109.28211781618656;263.77105712890625;-109.27852850192;260.62774658203125;-109.28166611775178;260.10894775390625;-109.28218603465878;259.80377197265625;-109.28249333788526;260.406494140625;-109.28188859510408;259.3002319335937;-109.28299896916872;259.5367431640625;-109.28276434698424;259.40704345703125;-109.28288755600116;259.6588134765625;-109.28264019932044;258.8348388671875;-109.28345996075876;259.4757080078125;-109.28281892542007;259.07135009765625;-109.28322850998843;258.55255126953125;-109.28374199205533;258.4381103515625;-109.2838575310707;258.85009765625;-109.28344623505131;259.19342041015625;-109.2831038221856;258.82720947265625;-109.2834724669926;258.7509155273437;-109.28354763113816;258.85009765625;-109.2834466338144;258.6517333984375;-109.283647022659;258.6517333984375;-109.28364367527476;258.4991455078125;-109.28379559887158;258.24737548828125;-109.28404796123706;258.36944580078125;-109.28392601820428;258.270263671875;-109.28402666934122;258.4686279296875;-109.28383001508662;258.4457397460937;-109.2838512198384;258.36181640625;-109.28393902756156;258.5601806640625;-109.283737373999;258.5601806640625;-109.28373638673833;258.67462158203125;-109.28362386127898;258.4457397460937;-109.2838543641789;258.29315185546875;-109.2840056832485;258.331298828125;-109.2839660495675;258.06427001953125;-109.28423627550843;258.087158203125;-109.2842124212487;257.91168212890625;-109.28438364777811;257.85064697265625;-109.28444647986947;257.843017578125;-109.2844533484546;258.04901123046875;-109.28424595590376;258.03375244140625;-109.28426082692728;258.148193359375;-109.28414716537633;258.12530517578125;-109.28417379595666;258.18634033203125;-109.2841134152782;258.2855224609375;-109.28401462801834;258.2015991210937;-109.28409854172492;-109.28425598144533;8.044546470046044e-05;258.27789306640625;-109.28401780838716;258.148193359375;-109.28414798559812;258.2626342773437;-109.28403467073488;258.17108154296875;-109.2841267071853;258.27789306640625;-109.28402212368098;258.04901123046875;-109.2842487914713;257.97271728515625;-109.28432132100932;258.087158203125;-109.28421090520582;258.18634033203125;-109.28411191246624;258.17108154296875;-109.28412906134888;258.11004638671875;-109.28419050423987;257.9498291015625;-109.28434623807368;258.0184936523437;-109.28428063193724;258.15582275390625;-109.2841439227372;258.0184936523437;-109.28428243708672;257.99560546875;-109.28430525252604;258.0795288085937;-109.28421595577652;257.9345703125;-109.28436657751207;258.056640625;-109.284239428074;257.98797607421875;-109.2843099739817;257.843017578125;-109.28445199085596;257.8353881835937;-109.28446453179556;257.8887939453125;-109.28440599012774;257.9574584960937;-109.28434019455312;258.0184936523437;-109.2842769506108;258.0413818359375;-109.28425783386952;257.8887939453125;-109.28440517625349;257.8353881835937;-109.28446174253844;257.6904296875;-109.28460387282104;257.57598876953125;-109.28471785153393;257.72857666015625;-109.2845716519;257.85064697265625;-109.28444911902606;257.7972412109375;-109.28449686425388;257.8887939453125;-109.28441163030683;257.965087890625;-109.2843306454816;257.91168212890625;-109.2843864085768;257.85064697265625;-109.284445820896;257.86590576171875;-109.28443261305152;257.75146484375;-109.28454873026446;257.66754150390625;-109.28462708692578;-109.28450219526104;257.7978047389564;0.0720725974663556;-109.28450219526104;257.7978047389564;0.0720725974663556;257.66754150390625;
