geom;geom_comment;molecule;n_pretrain_HF;energy_type;epoch;E;E_sigma;wandb_url;experiment;source;method;embedding;orbitals;reuse_from;n_pretrain_variational;n_shared_molecules;epoch_geom;n_moelcules_shared;batch_size;HF_pretraining_loss
5c945e1c52284aae487b92bc6ecf63eb;HChain10_2.20_2.60;HChain10;;;94208.0;-5.586841465489502;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5c945e1c52284aae487b92bc6ecf63eb;HChain10_2.20_2.60;HChain10;;;188416.0;-5.587320686833496;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5c945e1c52284aae487b92bc6ecf63eb;HChain10_2.20_2.60;HChain10;;;376832.0;-5.58684194232666;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;1472.0;-5.516117193613281;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;2944.0;-5.516025164041748;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;5888.0;-5.51626882782959;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;11776.0;-5.5160100041845705;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;23552.0;-5.516689398203125;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;47104.0;-5.516652204904785;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;94208.0;-5.5166269325354005;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;188416.0;-5.516763784799805;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
9ba9afac2df9c11a138ef4615be01c68;HChain10_2.40;HChain10;;;376832.0;-5.516788580332031;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;1472.0;-5.781376894221191;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;2944.0;-5.78151517699707;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;5888.0;-5.780676420435791;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;11776.0;-5.781856561046142;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;23552.0;-5.780807550654297;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;47104.0;-5.781801279291992;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;94208.0;-5.782331522211914;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;188416.0;-5.7820749838208005;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
89c7c6b668ef1ae3b81cb4a68283a361;HChain10_1.70_2.70;HChain10;;;376832.0;-5.782179411158447;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;1472.0;-5.545034912252198;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;2944.0;-5.546565082692871;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;5888.0;-5.5464034348962405;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;11776.0;-5.548414999257813;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;23552.0;-5.547999408864746;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;47104.0;-5.547567394399414;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;94208.0;-5.547609356069336;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;188416.0;-5.547986534261475;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
e85691a0d56f3751dad99239009f01bf;HChain10_2.30_2.50;HChain10;;;376832.0;-5.54827454390503;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;1472.0;-5.65787730444336;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;2944.0;-5.65844235647583;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;5888.0;-5.658096172698975;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;11776.0;-5.659117836856689;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;23552.0;-5.659096577056885;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;47104.0;-5.659602978118897;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;94208.0;-5.658387043365479;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;188416.0;-5.65901837576294;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
90661fd86ef4dda6f3911e84b3cfca59;HChain10_2.00_2.40;HChain10;;;376832.0;-5.659539081939697;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;1472.0;-5.674083752233887;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;2944.0;-5.674119991857911;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;5888.0;-5.6746597715209965;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;11776.0;-5.674462080712891;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;23552.0;-5.674815697271729;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;47104.0;-5.6749930806945805;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;94208.0;-5.675915760595704;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;188416.0;-5.674947781164551;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
fb797544ab5cf2b8ddbc466c5adb44ce;HChain10_1.90_2.10;HChain10;;;376832.0;-5.675435108740235;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;1472.0;-5.660288384667969;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;2944.0;-5.661908677331543;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;5888.0;-5.66109757732544;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;11776.0;-5.661229689256592;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;23552.0;-5.662191918603516;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;47104.0;-5.662669709436035;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;94208.0;-5.66196780513916;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;188416.0;-5.662756493798828;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
c10ca1b01691621dc5d66589fc939991;HChain10_1.50_1.70;HChain10;;;376832.0;-5.662358811608887;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;1472.0;-5.363444879528809;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;2944.0;-5.365833833691407;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;5888.0;-5.3668752460449225;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;11776.0;-5.3659456933764655;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;23552.0;-5.3669873027771;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;47104.0;-5.367163732525635;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;94208.0;-5.366826608654786;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;188416.0;-5.366696432110596;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
ae03280a713d7d5af265aec07e4205ef;HChain10_1.00_1.80;HChain10;;;376832.0;-5.367112710949708;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;1472.0;-5.690170116865234;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;2944.0;-5.689832516157226;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;5888.0;-5.690801449262695;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;11776.0;-5.691666198222657;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;23552.0;-5.691092319929199;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;47104.0;-5.691371746503906;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;94208.0;-5.6910279469128415;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;188416.0;-5.69187480970581;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
5f88e6fb9e8089b42994f2fdf58faef1;HChain10_1.30_1.90;HChain10;;;376832.0;-5.6922171787854;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;1472.0;-5.5840551181201175;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;2944.0;-5.585590056932373;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;5888.0;-5.584588698900147;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;11776.0;-5.583940013364258;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;23552.0;-5.584561042344971;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;47104.0;-5.585763625657959;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;94208.0;-5.584674529588623;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;188416.0;-5.584475688493653;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
a24a68573ac4510ae53641ee95939e3d;HChain10_2.20;HChain10;;;376832.0;-5.584657840288086;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;1472.0;-5.813089773181152;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;2944.0;-5.813378736499023;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;5888.0;-5.8138145656616205;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;11776.0;-5.813729763031006;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;23552.0;-5.814153120043945;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;47104.0;-5.81503002357788;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;94208.0;-5.814717695239257;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;188416.0;-5.8145517559082025;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4c0906be1e045f11f76d935fab44a749;HChain10_1.50_2.50;HChain10;;;376832.0;-5.814655706408691;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;1472.0;-5.626789786309814;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;2944.0;-5.628060080499267;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;5888.0;-5.628401972741699;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;11776.0;-5.627321259066162;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;23552.0;-5.6279737729736325;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;47104.0;-5.627952792138672;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;94208.0;-5.628347613305664;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;188416.0;-5.628343798608398;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
4b5e438886b0f9d3b07bfdd3c2693578;HChain10_2.10_2.70;HChain10;;;376832.0;-5.628963210076904;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;1472.0;-5.672568618326416;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;2944.0;-5.671037017374268;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;5888.0;-5.672763167886963;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;11776.0;-5.672546791584472;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;23552.0;-5.671125709085693;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;47104.0;-5.67282229569458;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;94208.0;-5.672995387583008;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;188416.0;-5.672989188699951;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
b7ccc5c7c2cc483eab54fb9c6512a808;HChain10_2.00_2.80;HChain10;;;376832.0;-5.672531901865234;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;1472.0;-5.70544582918579;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;2944.0;-5.7118478448718255;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;5888.0;-5.714362684044189;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;11776.0;-5.717201832410888;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;23552.0;-5.716272416862792;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;47104.0;-5.715212407860107;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;94208.0;-5.712085309776611;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;188416.0;-5.71657282427246;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
6524a62199385560ad296f67e160e5ae;HChain10_1.90_2.90;HChain10;;;376832.0;-5.716583314689941;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;1472.0;-5.752430788529053;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;2944.0;-5.752970568192139;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;5888.0;-5.753434530747071;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;11776.0;-5.752880739213867;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;23552.0;-5.753432623398438;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;47104.0;-5.753027311813965;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;94208.0;-5.753693453323975;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;188416.0;-5.75318514491333;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
0ff1e5e1dc6abf6c4ca7e2221e8bf0c4;HChain10_1.70_2.30;HChain10;;;376832.0;-5.753754011643067;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;1472.0;-5.616181942149658;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;2944.0;-5.615904422923584;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;5888.0;-5.616792770549316;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;11776.0;-5.618828347856446;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;23552.0;-5.617520424052734;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;47104.0;-5.617629142924804;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
665c70da6f02fba9d6466b83a53b0fc0;HChain10_2.10_2.30;HChain10;;;94208.0;-5.617808910533447;;;Scherbela_etal_2022_shared;Scherbela_etal_2022;shared;;;;;;;;2048.0;
