x_rel,rho_same,rho_diff,R
4.979452054794521,17.90091796875,18.228473141375186,1.2
5.070776255707763,17.80685546875,18.272770055524315,1.2
5.162100456621005,17.72841796875,18.322828693515593,1.2
5.2534246575342465,17.6702734375,18.276813027847453,1.2
5.344748858447488,17.63076171875,18.27331693100764,1.2
5.43607305936073,17.590566406249998,18.303297426254073,1.2
5.527397260273972,17.59001953125,18.304176333280843,1.2
5.618721461187214,17.62025390625,18.3319107327922,1.2
5.710045662100455,17.65880859375,18.322848224782856,1.2
5.801369863013697,17.707109375,18.30913727516527,1.2
5.892694063926939,17.805859375,18.33009432493688,1.2
5.984018264840181,17.89287109375,18.329371668048204,1.2
6.0753424657534225,17.92513671875,18.280719281299756,1.2
6.166666666666664,17.9677734375,18.256422384826426,1.2
6.257990867579906,17.97958984375,18.257574729594854,1.2
6.349315068493148,18.08740234375,18.249762222690247,1.2
6.440639269406393,18.1230859375,18.23130517512811,1.2
6.531963470319635,18.13755859375,18.213414534316556,1.2
6.623287671232877,18.158515625,18.254371601763964,1.2
6.7146118721461185,18.13736328125,18.225992670432976,1.2
6.80593607305936,18.16525390625,18.269000520942843,1.2
6.897260273972602,18.10177734375,18.26987942796961,1.2
6.988584474885844,18.095390625,18.258980980837684,1.2
7.079908675799086,18.0203515625,18.32152009860907,1.2
7.1712328767123275,17.965410156249998,18.265289580163156,1.2
7.262557077625569,17.912890625,18.254840352178242,1.2
7.353881278538811,17.8397265625,18.344899025521112,1.2
7.445205479452053,17.76271484375,18.326930259640513,1.2
7.536529680365298,17.73296875,18.327379478787527,1.2
7.62785388127854,17.74609375,18.34812168461926,1.2
7.719178082191782,17.76423828125,18.396852196436754,1.2
7.8105022831050235,17.7314453125,18.40568032923896,1.2
7.901826484018265,17.72181640625,18.36364904209217,1.2
7.993150684931507,17.796171875,18.380426400669815,1.2
8.084474885844749,17.821523437499998,18.385152967347103,1.2
8.17579908675799,17.8576953125,18.390465472042237,1.2
8.267123287671232,17.909296875,18.31982087835732,1.2
8.358447488584474,17.972714843749998,18.30351227019395,1.2
8.449771689497716,17.97169921875,18.278785685840866,1.2
8.541095890410958,18.021718749999998,18.293785699097715,1.2
8.6324200913242,18.0934765625,18.276324746165912,1.2
8.723744292237441,18.10962890625,18.26472317341257,1.2
8.815068493150683,18.15119140625,18.296676326652417,1.2
8.906392694063925,18.1853515625,18.282731001827692,1.2
8.997716894977167,18.14677734375,18.323512287869747,1.2
9.089041095890412,18.15623046875,18.311422433434863,1.2
9.18036529680365,18.1259375,18.27501615125939,1.2
9.271689497716892,17.981660156249998,18.314254467187784,1.2
9.363013698630137,17.994687499999998,18.319410721744827,1.2
9.454337899543379,17.90263671875,18.326793540769682,1.2
9.545662100456621,17.83287109375,18.356930286154206,1.2
9.636986301369866,17.83529296875,18.320680254116827,1.2
9.728310502283104,17.8159765625,18.363981073635617,1.2
9.819634703196346,17.82001953125,18.389254533472023,1.2
9.910958904109592,17.80939453125,18.364606074187986,1.2
-9.997716894977167,21.90466832527129,19.916739642745874,3.6
-9.906392694063925,21.368926129051534,19.51894664680299,3.6
-9.815068493150683,19.99209016914209,18.43263797879361,3.6
-9.723744292237441,18.322441704466826,17.15668086031998,3.6
-9.6324200913242,16.79707058588982,16.111505007622412,3.6
-9.541095890410958,15.863222914440477,15.660157320518566,3.6
-9.449771689497716,15.543691659239773,15.932188589114453,3.6
-9.358447488584474,15.998594010393782,16.860665215084538,3.6
-9.267123287671232,17.003711214253112,18.437130166600696,3.6
-9.17579908675799,18.249922172036495,20.11951309410734,3.6
-9.084474885844749,19.268906563621528,21.49675928200503,3.6
-8.993150684931507,19.702090164422042,22.060118695515925,3.6
-8.901826484018265,19.30638703298156,21.55918116127215,3.6
-8.810502283105023,18.244179984443033,20.140333408030603,3.6
-8.719178082191782,16.970449494961745,18.419063759115687,3.6
-8.62785388127854,16.01494166690986,16.87013787198208,3.6
-8.536529680365298,15.595898691339496,15.904044055940512,3.6
-8.445205479452056,15.859726820633576,15.660899508069301,3.6
-8.353881278538815,16.81976589875921,16.066563598300245,3.6
-8.262557077625573,18.378183892874087,17.10029413771542,3.6
-8.171232876712331,20.092285483272875,18.358927036254777,3.6
-8.07990867579909,21.479336287098572,19.40123179500608,3.6
-7.988584474885844,21.996308951762842,19.882989640438744,3.6
-7.897260273972606,21.41906284861756,19.410059920609566,3.6
-7.805936073059364,20.063105795297943,18.37545047488431,3.6
-7.7146118721461185,18.3791799866403,17.10416132547978,3.6
-7.623287671232877,16.825761992606804,16.103985475858384,3.6
-7.531963470319635,15.84078150782522,15.69517685416248,3.6
-7.440639269406393,15.54084009669336,15.982227655035093,3.6
-7.349315068493151,15.929277603015585,16.965411315994913,3.6
-7.25799086757991,16.87775418095303,18.512950484283724,3.6
-7.166666666666664,18.10816435722924,20.235919352064798,3.6
-7.0753424657534225,19.184707343501096,21.62072413422919,3.6
-6.984018264840184,19.571523756046936,22.152931201860532,3.6
-6.892694063926939,19.18408234349092,21.622833509373383,3.6
-6.801369863013697,18.114922169839225,20.23162247677107,3.6
-6.710045662100455,16.91314480652905,18.48634891996526,3.6
-6.618721461187214,15.95730494722176,16.927676938415416,3.6
-6.527397260273972,15.557988534472468,15.924454213585737,3.6
-6.43607305936073,15.88099635222976,15.583555752782132,3.6
-6.344748858447488,16.963281526095077,16.01933703257187,3.6
-6.2534246575342465,18.492051082227395,16.965528503502924,3.6
-6.162100456621005,20.235273766850156,18.167559835673035,3.6
-6.070776255707763,21.67013707145405,19.236016939962095,3.6
-5.979452054794521,22.250000362141936,19.657188843753143,3.6
-5.888127853881279,21.641015977230076,19.20812631305551,3.6
-5.796803652968038,20.259394860992757,18.190196555970466,3.6
-5.705479452054796,18.45269561283684,16.99439569297627,3.6
-5.614155251141554,16.90109402508291,16.027657345640637,3.6
-5.522831050228312,15.808418226048474,15.674883884025267,3.6
-5.43150684931507,15.414765875891373,16.051524534772184,3.6
-5.340182648401829,15.748086193816507,17.1590246104802,3.6
-5.248858447488587,16.62574245810128,18.786544252986424,3.6
-5.157534246575345,17.748418257623996,20.598575626855755,3.6
-5.0662100456621,18.707578429485324,22.04007963164607,3.6
-4.9748858447488615,19.1124417173249,22.611798420728405,3.6
-4.88356164383562,18.74599639886062,22.053595257569988,3.6
-4.792237442922374,17.73699247618803,20.6173842218915,3.6
-4.700913242009133,16.626504176863676,18.770118470613568,3.6
-4.609589041095891,15.75511744393095,17.10998163837765,3.6
-4.518264840182649,15.510605721201266,15.946739371359138,3.6
-4.426940639269407,15.989590103997235,15.511348716596103,3.6
-4.3356164383561655,17.112754184777902,15.822813581637647,3.6
-4.24429223744292,18.81916046255144,16.670860514609604,3.6
-4.152968036529678,20.653808929912255,17.737423087519158,3.6
-4.06164383561644,22.147285516720142,18.754317688283436,3.6
-3.970319634703195,22.733301151258157,19.134376308014005,3.6
-3.878995433789953,22.1463675479552,18.737384093375866,3.6
-3.787671232876715,20.636523773380922,17.80535277966279,3.6
-3.6963470319634695,18.750273742680236,16.713809736295588,3.6
-3.6050228310502277,16.96732449491088,15.926797963745955,3.6
-3.513698630136986,15.765859631605787,15.770547953064803,3.6
-3.422374429223744,15.08234399548086,16.275880018858984,3.6
-3.3310502283105023,15.243965091861412,17.595606671574675,3.6
-3.2397260273972606,15.908828383932754,19.44394664167604,3.6
-3.148401826484019,16.802617460980102,21.46406396727,3.6
-3.057077625570777,17.669765912593846,23.070978139617647,3.6
-2.965753424657535,17.93550810441908,23.734083653697127,3.6
-2.8744292237442934,17.569492473461793,23.110196892298617,3.6
-2.7831050228310517,16.747949491340325,21.441915528255944,3.6
-2.69178082191781,15.844453382884984,19.432071640864272,3.6
-2.6004566210045645,15.238066654265408,17.47408322576741,3.6
-2.5091324200913263,15.251855716989839,16.041856565361286,3.6
-2.417808219178081,15.991738541532204,15.305586983780358,3.6
-2.326484018264839,17.521562785181686,15.26849713749492,3.6
-2.235159817351601,19.511055005062744,15.82046983147743,3.6
-2.1438356164383556,21.635547227141068,16.67566520243805,3.6
-2.052511415525114,23.40130897463068,17.43949337965287,3.6
-1.961187214611872,24.07638711061828,17.767481683323943,3.6
-1.8698630136986303,23.433223037650116,17.48810666422604,3.6
-1.7785388127853885,21.579160507473315,16.81375114937752,3.6
-1.6872146118721467,19.28472687637902,16.14136829091385,3.6
-1.595890410958905,16.940508088224416,15.884083117075994,3.6
-1.5045662100456632,14.901660398790046,16.432442529561502,3.6
-1.4132420091324214,13.368027561328573,17.840118407039345,3.6
-1.3219178082191796,12.349277544747357,20.064552152850244,3.6
-1.2305936073059378,11.72834003464095,22.985997665058434,3.6
-1.139269406392696,11.292754090051336,25.94037286701768,3.6
-1.0479452054794507,10.735039237223948,28.245392555837384,3.6
-0.9566210045662125,9.92505875529067,29.075080112554303,3.6
-0.8652968036529707,8.642773578170143,28.030001916113413,3.6
-0.7739726027397253,7.109472771964075,25.471193147444847,3.6
-0.6826484018264871,5.492793058150928,21.966896032893285,3.6
-0.5913242009132418,4.019804752926509,18.33627078470601,3.6
-0.5,2.760351607427598,14.983594774269173,3.6
-0.5,1.7836719040311184,12.236094586451777,3.6
-0.4086757990867582,1.054335954660416,10.082461626730774,3.6
-0.31735159817351644,0.5569140715643566,8.529941989351503,3.6
-0.22602739726027465,0.24113281642468776,7.450859884336126,3.6
-0.13470319634703287,0.06652343858273826,6.823379372691949,3.6
-0.043378995433789314,0.010312500167846683,6.602148888818772,3.6
0.04794520547945247,0.06652343858273826,6.823379372691949,3.6
0.13926940639269425,0.24113281642468776,7.450859884336126,3.6
0.23059360730593603,0.5569140715643566,8.529941989351503,3.6
0.3219178082191778,1.054335954660416,10.082461626730774,3.6
0.4132420091324196,1.7836719040311184,12.236094586451777,3.6
0.5045662100456614,2.7603320761772796,14.983458055509828,3.6
0.5958904109589049,4.019882877927781,18.33652469097337,3.6
0.6872146118721467,5.492695401899339,21.966524939117917,3.6
0.7785388127853885,7.109453240713757,25.471525178717542,3.6
0.8698630136986303,8.643047015674593,28.030470666145458,3.6
0.9611872146118721,9.924609536533358,29.07381058121752,3.6
1.0525114155251138,10.735039237223948,28.245705055858746,3.6
1.1438356164383556,11.292773621301656,25.94039239826901,3.6
1.2351598173515974,11.728144722137772,22.985997665058434,3.6
1.3264840182648392,12.34931660724799,20.064786527866264,3.6
1.4178082191780828,13.368320530083341,17.840372313306702,3.6
1.5091324200913245,14.901836180042906,16.432618310823518,3.6
1.6004566210045663,16.940039338216785,15.883770617054632,3.6
1.691780821917808,19.28490265763188,16.141544072175865,3.6
1.7831050228310499,21.57894566371982,16.81359489936684,3.6
1.8744292237442917,23.433008193896615,17.48783322670735,3.6
1.9657534246575352,24.076601954371775,17.76769652708863,3.6
2.057077625570777,23.40138709963195,17.43949337965287,3.6
2.148401826484019,21.63599644589838,16.676094889967423,3.6
2.2397260273972606,19.510508130053843,15.820254987712744,3.6
2.3310502283105023,17.52189481643709,15.268594793751598,3.6
2.422374429223744,15.991699479031567,15.305430733769679,3.6
2.513698630136986,15.25183618573952,16.041797971607284,3.6
2.6050228310502277,15.238008060514455,17.473848850751384,3.6
2.6963470319634695,15.844551039136572,19.43244273463964,3.6
2.7876712328767113,16.748125272593185,21.442032715763958,3.6
2.878995433789953,17.569179973456706,23.11006017353927,3.6
2.9703196347031966,17.93558622942035,23.733790684927097,3.6
3.0616438356164384,17.669707318842892,23.071095327125658,3.6
3.15296803652968,16.802969023485822,21.46441552979403,3.6
3.244292237442922,15.908594008928938,19.443751329162687,3.6
3.3356164383561637,15.244082279363319,17.595645734077344,3.6
3.4269406392694055,15.082402589231814,16.275997206366995,3.6
3.5182648401826473,15.76591822535674,15.770606546818806,3.6
3.609589041095891,16.9671291824077,15.926602651232605,3.6
3.7009132420091326,18.750097961427375,16.71377067379292,3.6
3.7922374429223744,20.636562835881556,17.805255123406113,3.6
3.883561643835616,22.147070672966645,18.737950499664585,3.6
3.974885844748858,22.732676151247983,19.1339856829873,3.6
4.0662100456621,22.147480829223323,18.754415344540114,3.6
4.1575342465753415,20.65376986741162,17.73736449376515,3.6
4.248858447488583,18.819004212548897,16.67068473334759,3.6
4.340182648401825,17.112910434780446,15.822989362899664,3.6
4.431506849315067,15.98962916649787,15.511426841601443,3.6
4.522831050228309,15.510410408698085,15.94644640258911,3.6
4.614155251141552,15.755176037681903,17.110137888388333,3.6
4.705479452054794,16.626504176863676,18.7700794081109,3.6
4.796803652968036,17.737246382442162,20.617833440672207,3.6
4.888127853881279,18.745683898855532,22.05293119502459,3.6
4.979452054794521,19.112715154829345,22.61226717076045,3.6
5.070776255707763,18.707558898235007,22.03986478788138,3.6
5.162100456621005,17.74810575761891,20.598243595583057,3.6
5.2534246575342465,16.62599636435541,18.786993471767133,3.6
5.344748858447488,15.748086193816507,17.1590246104802,3.6
5.43607305936073,15.414726813390736,16.051485472269515,3.6
5.527397260273972,15.808281507296249,15.674532321501234,3.6
5.618721461187214,16.901211212584816,16.027989376913336,3.6
5.710045662100455,18.45279326908843,16.99451288048428,3.6
5.801369863013697,20.25908236098767,18.189962180954446,3.6
5.892694063926939,21.640820664726903,19.208048188050167,3.6
5.984018264840181,22.250332393397336,19.657384156266495,3.6
6.0753424657534225,21.670469102709458,19.236368502486126,3.6
6.166666666666664,20.23501986059603,18.167208273149,3.6
6.257990867579906,18.491777644722944,16.965372253492244,3.6
6.349315068493148,16.963574494849844,16.019415157577207,3.6
6.440639269406393,15.88089869597817,15.583614346536137,3.6
6.531963470319635,15.558125253224695,15.924532338591078,3.6
6.623287671232877,15.957070572217946,16.9275011571534,3.6
6.7146118721461185,16.913281525281274,18.486368451216592,3.6
6.80593607305936,18.11490263858891,20.231505289263055,3.6
6.897260273972602,19.183769843485837,21.622833509373383,3.6
6.988584474885844,19.571816724801707,22.152833545603855,3.6
7.079908675799086,19.18441437474633,21.62068507172652,3.6
7.1712328767123275,18.10869170098782,20.236446695850848,3.6
7.262557077625569,16.877539337199533,18.512618453011026,3.6
7.353881278538811,15.929394790517492,16.9656261597596,3.6
7.445205479452053,15.540586190439228,15.98191515501373,3.6
7.536529680365298,15.841035414079352,15.695372166675831,3.6
7.62785388127854,16.8254299613514,16.103848757099037,3.6
7.719178082191782,18.379336236642843,17.1043957004958,3.6
7.8105022831050235,20.06343782655335,18.37560672489499,3.6
7.901826484018265,21.418750348612473,19.40970835808553,3.6
7.993150684931507,21.996152701760295,19.882950577936075,3.6
8.084474885844749,21.479394880849526,19.401329451262757,3.6
8.17579908675799,20.092734702030185,18.359337192532816,3.6
8.267123287671232,18.37816436162377,17.100157418956073,3.6
8.358447488584474,16.819551055005714,16.0664268795409,3.6
8.449771689497716,15.859804945634846,15.660977633074642,3.6
8.541095890410958,15.595683847585999,15.903692493416479,3.6
8.6324200913242,16.01492213565954,16.87017693448475,3.6
8.723744292237441,16.970410432461108,18.419122352869692,3.6
8.815068493150683,18.24431670319526,20.140313876779267,3.6
8.906392694063925,19.306621407985375,21.55963038005286,3.6
8.997716894977167,19.701953445669815,22.059884320499904,3.6
9.089041095890412,19.26914093862534,21.496935063267046,3.6
9.18036529680365,18.249492484529497,20.118966219069957,3.6
9.271689497716892,17.00375027675375,18.437325479114048,3.6
9.363013698630137,15.998847916647916,16.860977715105896,3.6
9.454337899543379,15.543496346736594,15.931954214098432,3.6
9.545662100456621,15.863398695693338,15.660333101780584,3.6
9.636986301369866,16.796875273386643,16.111329226360397,3.6
9.728310502283104,18.322910454474453,17.15713007910069,3.6
9.819634703196346,19.99191438788923,18.432501260034265,3.6
9.910958904109592,21.368535504045173,19.51839977176561,3.6
